score_gap,xp_gap,gold_adv,total_dmg,total_heal,total_kda,total_wards,total_score,match_id,team_tag,region,team_slot
-0.07988484431864666,-0.035362887945202565,-0.01588119164976227,0.02165804301833443,0.013390942944887095,0.006118996708751989,0.04193945952521159,-0.04802148171642639,4973205314,NiP,Europe,radiant
0.07988484431864666,0.035362887945202565,0.01588119164976227,0.038337603384365454,0.014286365474635705,0.1223799341750398,0.04193945952521159,0.3480722864728641,4973205314,EG,North America,dire
0.03514933150020453,-0.007333572872694971,-0.022705974249352202,0.04600330359018234,0.054822749321375375,0.07138829493543988,0.05504554062684021,0.23236967285199517,4971503549,RNG,China,radiant
-0.03514933150020453,0.007333572872694971,0.022705974249352202,0.050562066526750674,0.03476663115505126,0.016317324556671974,0.05242432440651448,0.14896056226683105,4971503549,Na`Vi,CIS,dire
-0.0575170879094256,-0.014096527434760137,-0.01740088213280847,0.024824145596909503,0.0,0.008158662278335987,0.020969729762605794,-0.035061959839142925,4973017840,CHAOS,Europe,radiant
0.0575170879094256,0.014096527434760137,0.01740088213280847,0.03243017480699538,0.027522460914378304,0.048951973670015914,0.02621216220325724,0.22413126907164105,4973017840,Secret,Europe,dire
-0.0383447252729504,-0.0762168436718921,-0.051252161099958726,0.03138390963608469,0.007574062751632972,0.012237993417503978,0.05504554062684021,-0.05957222361273938,4976841293,VP,CIS,radiant
0.0383447252729504,0.0762168436718921,0.051252161099958726,0.03704810305289022,0.046198416534849296,0.048951973670015914,0.05242432440651448,0.3504365477090712,4976841293,PSG.LGD,China,dire
-0.08627563186413839,-0.1013879643316448,-0.09960860380048027,0.06546009368972787,0.037836651257046494,0.012237993417503978,0.06553040550814311,-0.106207056123842,4981912277,Infamous,South America,radiant
0.08627563186413839,0.1013879643316448,0.09960860380048027,0.07906406934358934,0.0,0.048951973670015914,0.06815162172846882,0.48343986473833755,4981912277,Secret,Europe,dire
-0.07029866300040906,-0.0478130395749714,-0.031823785321722496,0.022342742410027552,0.03910909379932083,0.0020396655695839967,0.03669702708456014,-0.04974695903361042,4970976863,CHAOS,Europe,radiant
0.07029866300040906,0.0478130395749714,0.031823785321722496,0.03606252025051954,0.051301651704394,0.10198327847919983,0.03931824330488586,0.3786011816361022,4970976863,KG,China,dire
-0.047930906591188,-0.027517492455557145,-0.011764623550661492,0.026878243771988875,0.007298030242462348,0.004079331139167993,0.03669702708456014,-0.012260390359227276,4978383071,Newbee,North America,radiant
0.047930906591188,0.027517492455557145,0.011764623550661492,0.03739399255356828,0.08917196546255886,0.06730896379627188,0.03145459464390869,0.3125425390537144,4978383071,OG,Europe,dire
0.08627563186413839,0.05481686226017476,0.04417108127725485,0.045674101740852784,0.013370745444216073,0.07342796050502387,0.04193945952521159,0.35967584261687235,4968097430,VG,China,radiant
-0.08627563186413839,-0.05481686226017476,-0.04417108127725485,0.02849998007122067,0.020749565689362506,0.008158662278335987,0.03931824330488586,-0.08853712405776298,4968097430,Fnatic,Southeast Asia,dire
-0.05112630036393386,-0.04111148582852642,-0.009589086721908214,0.02243629439486007,0.0024573625816409197,0.006118996708751989,0.03669702708456014,-0.03411719214455538,4972914236,VP,CIS,radiant
0.05112630036393386,0.04111148582852642,0.009589086721908214,0.032159126894183335,0.027636913418180756,0.07342796050502387,0.03407581086423441,0.2691266845959909,4972914236,EG,North America,dire
-0.0671032692276632,-0.024254148006285666,-0.02519877181071253,0.018654771462008383,0.0026930000894695013,0.0,0.03145459464390869,-0.06375382284927483,4969274267,Newbee,North America,radiant
0.0671032692276632,0.024254148006285666,0.02519877181071253,0.024663337320278474,0.018447050612866084,0.09382461620086384,0.03145459464390869,0.2849457878225785,4969274267,PSG.LGD,China,dire
-0.04154011904569627,-0.04543544831892537,-5.120945041436592e-05,0.03818084059897042,0.06199286205958792,0.016317324556671974,0.04456067574553731,0.07402492614573161,4971136869,NiP,Europe,radiant
0.04154011904569627,0.04543544831892537,5.120945041436592e-05,0.0534829111991432,0.027044453398497467,0.05303130480918391,0.04718189196586303,0.2677673381877236,4971136869,RNG,China,dire
-0.022367756409221066,-0.02271812355517927,0.019046157476402016,0.0573387700334564,0.08995293548850501,0.020396655695839965,0.05242432440651448,0.19407296313631753,4983800597,OG,Europe,radiant
0.022367756409221066,0.02271812355517927,-0.019046157476402016,0.06814731124324136,0.0049147251632818394,0.038753645822095936,0.05242432440651448,0.19027972912313193,4983800597,PSG.LGD,China,dire
-0.0095861813182376,0.0009964371873139508,-0.0906063689180275,0.04486904898488864,0.025415188344368417,0.026515652404591954,0.057666756847165934,0.05527053353206379,4967695591,RNG,China,radiant
0.0095861813182376,-0.0009964371873139508,0.0906063689180275,0.04432341335443304,0.05247310674331323,0.04691230810043192,0.06028797306749166,0.30319291431462103,4967695591,VG,China,dire
-0.03514933150020453,-0.00942450230039879,-0.037791482847386954,0.07860490608830326,0.007769305258119511,0.026515652404591954,0.05242432440651448,0.08294887150953895,4967602648,Secret,Europe,radiant
0.03514933150020453,0.00942450230039879,0.037791482847386954,0.07950705063393142,0.1432810697602248,0.038753645822095936,0.057666756847165934,0.40157383971140836,4967602648,Alliance,Europe,dire
0.06390787545491733,0.01698157889966765,0.04873385819782645,0.06620648682277001,0.0010906650362351481,0.06322963265710389,0.05504554062684021,0.31519563769536063,4971714902,Newbee,North America,radiant
-0.06390787545491733,-0.01698157889966765,-0.04873385819782645,0.04406905309296949,0.0011108625369061693,0.012237993417503978,0.05504554062684021,-0.017159862878191573,4971714902,CHAOS,Europe,dire
0.060712481682171464,0.032493409559171384,0.036454257021446765,0.029070900021901273,0.006416072713161087,0.09586428177044784,0.03407581086423441,0.2950872136325342,4967765768,VG,China,radiant
-0.060712481682171464,-0.032493409559171384,-0.036454257021446765,0.016244670058160948,0.012461857914020116,0.0020396655695839967,0.03407581086423441,-0.06483814385679013,4967765768,RNG,China,dire
0.0,0.05566970316425958,0.01974288555677748,0.07777810881694561,0.020655310686231075,0.03059498354375995,0.07077283794879455,0.2752138297167682,4969402562,VG,China,radiant
0.0,-0.05566970316425958,-0.01974288555677748,0.07788986551234013,0.05006287166323803,0.03263464911334395,0.06815162172846882,0.15332641929635388,4969402562,Infamous,South America,dire
0.0,0.015009219246806675,0.04387725795440876,0.06588891576074395,0.06303639959425734,0.026515652404591954,0.04193945952521159,0.25626690448602024,4980260521,Mineski,Southeast Asia,radiant
0.0,-0.015009219246806675,-0.04387725795440876,0.06292255931194642,0.023442565778832008,0.03263464911334395,0.03931824330488586,0.0994315403077928,4980260521,Secret,Europe,dire
0.04473551281844213,0.007754176783174061,0.01371350399888875,0.017991310899304263,0.0033999126129552453,0.07546762607460787,0.015727297321954346,0.17878934050932668,4973182943,RNG,China,radiant
-0.04473551281844213,-0.007754176783174061,-0.01371350399888875,0.009393630649993703,0.0010031425333273892,0.0,0.01310608110162862,-0.04270033931555523,4973182943,Infamous,South America,dire
0.07029866300040906,0.017496434645994426,0.011647052559072911,0.054781008199494934,0.18218145605261177,0.06730896379627188,0.04980310818618876,0.4535166864400437,4969415357,EG,North America,radiant
-0.07029866300040906,-0.017496434645994426,-0.011647052559072911,0.0512857037715903,0.004645425154334889,0.010198327847919983,0.04980310818618876,0.016490414754557536,4969415357,RNG,China,dire
0.006390787545491733,-0.04817541022944974,-0.02025861109986135,0.04785007033941668,0.00033662501118368767,0.03467431468292794,0.05504554062684021,0.07586331687654915,4982103916,Liquid,Europe,radiant
-0.006390787545491733,0.04817541022944974,0.02025861109986135,0.04086805815248391,0.024021560798067953,0.020396655695839965,0.04980310818618876,0.1971326166163999,4982103916,EG,North America,dire
0.060712481682171464,0.05343049761741549,0.0848964797602117,0.04515375043062219,0.06473298965062314,0.08362628835294386,0.05504554062684021,0.44759802812082805,4967962327,Mineski,Southeast Asia,radiant
-0.060712481682171464,-0.05343049761741549,-0.0848964797602117,0.028194039796498115,0.03208036356580543,0.004079331139167993,0.057666756847165934,-0.07701896771116115,4967962327,TNC,Southeast Asia,dire
0.060712481682171464,0.06490366864445275,0.03479607761140129,0.05572310197107861,0.027455135912141566,0.048951973670015914,0.06553040550814311,0.35807284499940467,4969499647,Na`Vi,CIS,radiant
-0.060712481682171464,-0.06490366864445275,-0.03479607761140129,0.05165687759249337,0.022984755763622192,0.010198327847919983,0.06290918928781739,-0.01266307744617258,4969499647,VP,CIS,dire
-0.03514933150020453,-0.006018880446591778,0.024941744088808945,0.08677477563940673,0.0,0.036713980252511935,0.08125770283009745,0.18851999086402876,4969319314,Newbee,North America,radiant
0.03514933150020453,0.006018880446591778,-0.024941744088808945,0.09665133680569803,0.002975765098863799,0.038753645822095936,0.08125770283009745,0.23586491841474258,4969319314,PSG.LGD,China,dire
0.0575170879094256,0.018440352148633054,0.0331113440324154,0.032172780427104836,0.014629722986043066,0.11014194075753582,0.03669702708456014,0.3027102553457179,4980773381,EG,North America,radiant
-0.0575170879094256,-0.018440352148633054,-0.0331113440324154,0.017774371431773725,0.01192999039634989,0.004079331139167993,0.03931824330488586,-0.035966847818296586,4980773381,OG,Europe,dire
0.054321694136679734,0.006142554645075057,-0.005121941699497731,0.1334926141191477,0.01594929302988312,0.04079331139167993,0.09174256771140035,0.3373200933343682,4981810133,Liquid,Europe,radiant
-0.054321694136679734,-0.006142554645075057,0.005121941699497731,0.12418899564915503,0.08460059781068438,0.020396655695839965,0.09436378393172606,0.26820772600514836,4981810133,RNG,China,dire
-0.07988484431864666,-0.0729252783257363,-0.043896989219972385,0.026587474089401323,0.035924621193523146,0.004079331139167993,0.04718189196586303,-0.08293379347639987,4970925304,Mineski,Southeast Asia,radiant
0.07988484431864666,0.0729252783257363,0.043896989219972385,0.05056560633158217,0.019073173133667742,0.08770561949211185,0.04718189196586303,0.4012334027875802,4970925304,PSG.LGD,China,dire
-0.031953937727458664,-0.01107581804879101,-0.014326998051966647,0.026154100840744744,0.0,0.008158662278335987,0.03145459464390869,0.008410603934773098,4980079753,Newbee,North America,radiant
0.031953937727458664,0.01107581804879101,0.014326998051966647,0.027712626339414025,0.028209175937193028,0.057110635948351904,0.03145459464390869,0.20184378669708397,4980079753,Infamous,South America,dire
0.07349405677315493,0.04601758230333948,0.05535045449725225,0.046228334040184886,0.012381067911336032,0.09790394734003183,0.03931824330488586,0.3706936861701853,4982200558,Liquid,Europe,radiant
-0.07349405677315493,-0.04601758230333948,-0.05535045449725225,0.020548061360456726,0.008725320289881185,0.006118996708751989,0.03669702708456014,-0.10277268813009663,4982200558,EG,North America,dire
0.02556315018196693,0.027453753155458768,0.018776313050695402,0.02876597111998772,0.026687630886642756,0.0611899670875199,0.03931824330488586,0.22775502878715734,4970923478,KG,China,radiant
-0.02556315018196693,-0.027453753155458768,-0.018776313050695402,0.021461331006983893,0.0008415625279592191,0.010198327847919983,0.03669702708456014,-0.0025949679206978757,4970923478,CHAOS,Europe,dire
